x,y,f
-5.27515,-4.86141,9.2575e+06
-5.27515,-4.65455,8.30761e+06
-5.27515,-4.44768,7.56759e+06
-5.27515,-4.24081,6.9929e+06
-5.27515,-4.03394,6.54733e+06
-5.27515,-3.82707,6.20167e+06
-5.27515,-3.6202,5.93258e+06
-5.27515,-3.41333,5.72159e+06
-5.27515,-3.20646,5.55421e+06
-5.27515,-2.9996,5.41925e+06
-5.27515,-2.79273,5.30814e+06
-5.27515,-2.58586,5.21442e+06
-5.27515,-2.37899,5.13326e+06
-5.27515,-2.17212,5.06116e+06
-5.27515,-1.96525,4.99558e+06
-5.27515,-1.75838,4.93473e+06
-5.27515,-1.55152,4.87737e+06
-5.27515,-1.34465,4.82265e+06
-5.27515,-1.13778,4.77001e+06
-5.27515,-0.930909,4.71909e+06
-5.27515,-0.72404,4.66964e+06
-5.27515,-0.517172,4.62152e+06
-5.27515,-0.310303,4.57462e+06
-5.27515,-0.103434,4.52889e+06
-5.27515,0.103434,4.48429e+06
-5.27515,0.310303,4.44081e+06
-5.27515,0.517172,4.39844e+06
-5.27515,0.72404,4.35723e+06
-5.27515,0.930909,4.31722e+06
-5.27515,1.13778,4.27851e+06
-5.27515,1.34465,4.24125e+06
-5.27515,1.55152,4.20567e+06
-5.27515,1.75838,4.17211e+06
-5.27515,1.96525,4.14108e+06
-5.27515,2.17212,4.11329e+06
-5.27515,2.37899,4.08975e+06
-5.27515,2.58586,4.07192e+06
-5.27515,2.79273,4.06178e+06
-5.27515,2.9996,4.06207e+06
-5.27515,3.20646,4.07651e+06
-5.27515,3.41333,4.11006e+06
-5.27515,3.6202,4.16927e+06
-5.27515,3.82707,4.26275e+06
-5.27515,4.03394,4.4016e+06
-5.27515,4.24081,4.60005e+06
-5.27515,4.44768,4.87617e+06
-5.27515,4.65455,5.25264e+06
-5.27515,4.86141,5.75773e+06
-5.27515,5.06828,6.4264e+06
-5.27515,5.27515,7.30151e+06
-5.27515,5.48202,8.43526e+06
-5.27515,5.68889,9.89079e+06
-5.27515,5.89576,1.1744e+07
-5.27515,6.10263,1.40855e+07
-5.27515,6.30949,1.70231e+07
-5.27515,6.51636,2.06839e+07
-5.27515,6.72323,2.52176e+07
-5.27515,6.9301,3.07993e+07
-5.27515,7.13697,3.76327e+07
-5.27515,7.34384,4.59545e+07
-5.27515,7.55071,5.60376e+07
-5.27515,7.75758,6.81963e+07
-5.27515,7.96444,8.27909e+07
-5.27515,8.17131,1.00233e+08
-5.27515,8.37818,1.20991e+08
-5.27515,8.58505,1.45597e+08
-5.27515,8.79192,1.74653e+08
-5.27515,8.99879,2.08837e+08
-5.27515,9.20566,2.48915e+08
-5.27515,9.41253,2.95743e+08
-5.27515,9.61939,3.50281e+08
-5.27515,9.82626,4.13601e+08
-5.27515,10.0331,4.86897e+08
-5.27515,10.24,5.71497e+08
-5.06828,-10.24,8.10344e+08
-5.06828,-10.0331,6.94282e+08
-5.06828,-9.82626,5.93171e+08
-5.06828,-9.61939,5.05324e+08
-5.06828,-9.41253,4.29215e+08
-5.06828,-9.20566,3.63467e+08
-5.06828,-8.99879,3.06842e+08
-5.06828,-8.79192,2.58229e+08
-5.06828,-8.58505,2.1663e+08
-5.06828,-8.37818,1.81156e+08
-5.06828,-8.17131,1.51012e+08
-5.06828,-7.96444,1.25493e+08
-5.06828,-7.75758,1.03972e+08
-5.06828,-7.55071,8.58976e+07
-5.06828,-7.34384,7.07807e+07
-5.06828,-7.13697,5.81933e+07
-5.06828,-6.9301,4.77602e+07
-5.06828,-6.72323,3.91541e+07
-5.06828,-6.51636,3.20905e+07
-5.06828,-6.30949,2.6323e+07
-5.06828,-6.10263,2.16392e+07
-5.06828,-5.89576,1.78566e+07
-5.06828,-5.68889,1.48194e+07
-5.06828,-5.48202,1.23951e+07
-5.06828,-5.27515,1.04716e+07
-5.06828,-5.06828,8.95458e+06
-5.06828,-4.86141,7.76521e+06
-5.06828,-4.65455,6.83798e+06
-5.06828,-4.44768,6.11883e+06
-5.06828,-4.24081,5.56345e+06
-5.06828,-4.03394,5.13585e+06
-5.06828,-3.82707,4.80701e+06
-5.06828,-3.6202,4.55374e+06
-5.06828,-3.41333,4.3577e+06
-5.06828,-3.20646,4.20456e+06
-5.06828,-2.9996,4.0832e+06
-5.06828,-2.79273,3.98515e+06
-5.06828,-2.58586,3.90401e+06
-5.06828,-2.37899,3.83504e+06
-5.06828,-2.17212,3.77477e+06
-5.06828,-1.96525,3.72071e+06
-5.06828,-1.75838,3.6711e+06
-5.06828,-1.55152,3.62474e+06
-5.06828,-1.34465,3.58078e+06
-5.06828,-1.13778,3.53871e+06
-5.06828,-0.930909,3.49816e+06
-5.06828,-0.72404,3.45889e+06
-5.06828,-0.517172,3.42078e+06
-5.06828,-0.310303,3.38372e+06
-5.06828,-0.103434,3.34767e+06
-5.06828,0.103434,3.31259e+06
-5.06828,0.310303,3.27846e+06
-5.06828,0.517172,3.24529e+06
-5.06828,0.72404,3.2131e+06
-5.06828,0.930909,3.18196e+06
-5.06828,1.13778,3.15194e+06
-5.06828,1.34465,3.12319e+06
-5.06828,1.55152,3.09593e+06
-5.06828,1.75838,3.07048e+06
-5.06828,1.96525,3.04733e+06
-5.06828,2.17212,3.02716e+06
-5.06828,2.37899,3.01096e+06
-5.06828,2.58586,3.00014e+06
-5.06828,2.79273,2.99664e+06
-5.06828,2.9996,3.00313e+06
-5.06828,3.20646,3.02326e+06
-5.06828,3.41333,3.0619e+06
-5.06828,3.6202,3.12551e+06
-5.06828,3.82707,3.22257e+06
-5.06828,4.03394,3.36405e+06
-5.06828,4.24081,3.56402e+06
-5.06828,4.44768,3.84035e+06
-5.06828,4.65455,4.21554e+06
-5.06828,4.86141,4.7176e+06
-5.06828,5.06828,5.38124e+06
-5.06828,5.27515,6.24899e+06
-5.06828,5.48202,7.37274e+06
-5.06828,5.68889,8.81524e+06
-5.06828,5.89576,1.0652e+07
-5.06828,6.10263,1.29731e+07
-5.06828,6.30949,1.58858e+07
-5.06828,6.51636,1.95168e+07
-5.06828,6.72323,2.40151e+07
-5.06828,6.9301,2.9555e+07
-5.06828,7.13697,3.63397e+07
-5.06828,7.34384,4.46048e+07
-5.06828,7.55071,5.46225e+07
-5.06828,7.75758,6.67061e+07
-5.06828,7.96444,8.12149e+07
-5.06828,8.17131,9.85593e+07
-5.06828,8.37818,1.19207e+08
-5.06828,8.58505,1.43688e+08
-5.06828,8.79192,1.72603e+08
-5.06828,8.99879,2.06629e+08
-5.06828,9.20566,2.46529e+08
-5.06828,9.41253,2.9316e+08
-5.06828,9.61939,3.47478e+08
-5.06828,9.82626,4.10553e+08
-5.06828,10.0331,4.83578e+08
-5.06828,10.24,5.67878e+08
-4.86141,-10.24,8.0614e+08
-4.86141,-10.0331,6.90396e+08
-4.86141,-9.82626,5.89574e+08
-4.86141,-9.61939,5.01989e+08
-4.86141,-9.41253,4.26117e+08
-4.86141,-9.20566,3.60585e+08
-4.86141,-8.99879,3.04155e+08
-4.86141,-8.79192,2.55718e+08
-4.86141,-8.58505,2.14278e+08
-4.86141,-8.37818,1.78946e+08
-4.86141,-8.17131,1.48931e+08
-4.86141,-7.96444,1.23527e+08
-4.86141,-7.75758,1.0211e+08
-4.86141,-7.55071,8.41283e+07
-4.86141,-7.34384,6.90945e+07
-4.86141,-7.13697,5.65813e+07
-4.86141,-6.9301,4.62146e+07
-4.86141,-6.72323,3.76678e+07
-4.86141,-6.51636,3.06572e+07
-4.86141,-6.30949,2.4937e+07
-4.86141,-6.10263,2.02955e+07
-4.86141,-5.89576,1.65507e+07
-4.86141,-5.68889,1.35475e+07
-4.86141,-5.48202,1.11536e+07
-4.86141,-5.27515,9.2575e+06
-4.86141,-5.06828,7.76521e+06
-4.86141,-4.86141,6.59823e+06
-4.86141,-4.65455,5.69137e+06
-4.86141,-4.44768,4.99082e+06
-4.86141,-4.24081,4.45252e+06
-4.86141,-4.03394,4.0407e+06
-4.86141,-3.82707,3.72649e+06
-4.86141,-3.6202,3.4869e+06
-4.86141,-3.41333,3.30371e+06
-4.86141,-3.20646,3.16271e+06
-4.86141,-2.9996,3.05289e+06
-4.86141,-2.79273,2.96585e+06
-4.86141,-2.58586,2.89529e+06
-4.86141,-2.37899,2.83651e+06
-4.86141,-2.17212,2.78609e+06
-4.86141,-1.96525,2.7416e+06
-4.86141,-1.75838,2.70131e+06
-4.86141,-1.55152,2.66404e+06
-4.86141,-1.34465,2.62897e+06
-4.86141,-1.13778,2.59559e+06
-4.86141,-0.930909,2.56356e+06
-4.86141,-0.72404,2.53265e+06
-4.86141,-0.517172,2.50274e+06
-4.86141,-0.310303,2.47374e+06
-4.86141,-0.103434,2.44559e+06
-4.86141,0.103434,2.41826e+06
-4.86141,0.310303,2.39175e+06
-4.86141,0.517172,2.36605e+06
-4.86141,0.72404,2.3412e+06
-4.86141,0.930909,2.31723e+06
-4.86141,1.13778,2.29424e+06
-4.86141,1.34465,2.27235e+06
-4.86141,1.55152,2.25178e+06
-4.86141,1.75838,2.23284e+06
-4.86141,1.96525,2.21597e+06
-4.86141,2.17212,2.20186e+06
-4.86141,2.37899,2.19146e+06
-4.86141,2.58586,2.18612e+06
-4.86141,2.79273,2.18775e+06
-4.86141,2.9996,2.19897e+06
-4.86141,3.20646,2.22332e+06
-4.86141,3.41333,2.26562e+06
-4.86141,3.6202,2.33222e+06
-4.86141,3.82707,2.43148e+06
-4.86141,4.03394,2.57423e+06
-4.86141,4.24081,2.77439e+06
-4.86141,4.44768,3.04964e+06
-4.86141,4.65455,3.42227e+06
-4.86141,4.86141,3.92007e+06
-4.86141,5.06828,4.57746e+06
-4.86141,5.27515,5.4367e+06
-4.86141,5.48202,6.54931e+06
-4.86141,5.68889,7.97768e+06
-4.86141,5.89576,9.79686e+06
-4.86141,6.10263,1.20966e+07
-4.86141,6.30949,1.49835e+07
-4.86141,6.51636,1.85838e+07
-4.86141,6.72323,2.30457e+07
-4.86141,6.9301,2.8543e+07
-4.86141,7.13697,3.52781e+07
-4.86141,7.34384,4.34858e+07
-4.86141,7.55071,5.34374e+07
-4.86141,7.75758,6.54453e+07
-4.86141,7.96444,7.98677e+07
-4.86141,8.17131,9.71139e+07
-4.86141,8.37818,1.1765e+08
-4.86141,8.58505,1.42005e+08
-4.86141,8.79192,1.70779e+08
-4.86141,8.99879,2.04647e+08
-4.86141,9.20566,2.4437e+08
-4.86141,9.41253,2.90803e+08
-4.86141,9.61939,3.44901e+08
-4.86141,9.82626,4.07732e+08
-4.86141,10.0331,4.80486e+08
-4.86141,10.24,5.64487e+08
-4.65455,-10.24,8.02265e+08
-4.65455,-10.0331,6.86835e+08
-4.65455,-9.82626,5.86298e+08
-4.65455,-9.61939,4.98973e+08
-4.65455,-9.41253,4.23336e+08
-4.65455,-9.20566,3.58016e+08
-4.65455,-8.99879,3.01778e+08
-4.65455,-8.79192,2.53513e+08
-4.65455,-8.58505,2.12229e+08
-4.65455,-8.37818,1.77037e+08
-4.65455,-8.17131,1.47148e+08
-4.65455,-7.96444,1.21857e+08
-4.65455,-7.75758,1.00541e+08
-4.65455,-7.55071,8.26487e+07
-4.65455,-7.34384,6.76953e+07
-4.65455,-7.13697,5.52539e+07
-4.65455,-6.9301,4.49511e+07
-4.65455,-6.72323,3.64613e+07
-4.65455,-6.51636,2.95013e+07
-4.65455,-6.30949,2.38261e+07
-4.65455,-6.10263,1.92246e+07
-4.65455,-5.89576,1.55155e+07
-4.65455,-5.68889,1.2544e+07
-4.65455,-5.48202,1.01784e+07
-4.65455,-5.27515,8.30761e+06
-4.65455,-5.06828,6.83798e+06
-4.65455,-4.86141,5.69137e+06
-4.65455,-4.65455,4.80287e+06
-4.65455,-4.44768,4.11896e+06
-4.65455,-4.24081,3.59581e+06
-4.65455,-4.03394,3.19785e+06
-4.65455,-3.82707,2.89642e+06
-4.65455,-3.6202,2.66865e+06
-4.65455,-3.41333,2.49649e+06
-4.65455,-3.20646,2.36582e+06
-4.65455,-2.9996,2.26576e+06
-4.65455,-2.79273,2.18799e+06
-4.65455,-2.58586,2.12628e+06
-4.65455,-2.37899,2.07598e+06
-4.65455,-2.17212,2.03375e+06
-4.65455,-1.96525,1.99716e+06
-4.65455,-1.75838,1.96454e+06
-4.65455,-1.55152,1.93473e+06
-4.65455,-1.34465,1.90694e+06
-4.65455,-1.13778,1.88067e+06
-4.65455,-0.930909,1.85558e+06
-4.65455,-0.72404,1.83148e+06
-4.65455,-0.517172,1.80823e+06
-4.65455,-0.310303,1.78576e+06
-4.65455,-0.103434,1.76401e+06
-4.65455,0.103434,1.74296e+06
-4.65455,0.310303,1.7226e+06
-4.65455,0.517172,1.70292e+06
-4.65455,0.72404,1.68396e+06
-4.65455,0.930909,1.66575e+06
-4.65455,1.13778,1.64838e+06
-4.65455,1.34465,1.63198e+06
-4.65455,1.55152,1.61673e+06
-4.65455,1.75838,1.60293e+06
-4.65455,1.96525,1.59103e+06
-4.65455,2.17212,1.58167e+06
-4.65455,2.37899,1.57576e+06
-4.65455,2.58586,1.57464e+06
-4.65455,2.79273,1.58015e+06
-4.65455,2.9996,1.59484e+06
-4.65455,3.20646,1.62222e+06
-4.65455,3.41333,1.66699e+06
-4.65455,3.6202,1.73541e+06
-4.65455,3.82707,1.83573e+06
-4.65455,4.03394,1.97864e+06
-4.65455,4.24081,2.1779e+06
-4.65455,4.44768,2.45102e+06
-4.65455,4.65455,2.82006e+06
-4.65455,4.86141,3.3126e+06
-4.65455,5.06828,3.96277e+06
-4.65455,5.27515,4.81255e+06
-4.65455,5.48202,5.91312e+06
-4.65455,5.68889,7.3265e+06
-4.65455,5.89576,9.12731e+06
-4.65455,6.10263,1.14048e+07
-4.65455,6.30949,1.42652e+07
-4.65455,6.51636,1.7834e+07
-4.65455,6.72323,2.22589e+07
-4.65455,6.9301,2.7713e+07
-4.65455,7.13697,3.43979e+07
-4.65455,7.34384,4.25477e+07
-4.65455,7.55071,5.24328e+07
-4.65455,7.75758,6.43645e+07
-4.65455,7.96444,7.87001e+07
-4.65455,8.17131,9.58478e+07
-4.65455,8.37818,1.16272e+08
-4.65455,8.58505,1.40502e+08
-4.65455,8.79192,1.69134e+08
-4.65455,8.99879,2.02844e+08
-4.65455,9.20566,2.4239e+08
-4.65455,9.41253,2.88625e+08
-4.65455,9.61939,3.42503e+08
-4.65455,9.82626,4.0509e+08
-4.65455,10.0331,4.77574e+08
-4.65455,10.24,5.61275e+08
-4.44768,-10.24,7.98657e+08
-4.44768,-10.0331,6.83538e+08
-4.44768,-9.82626,5.83284e+08
-4.44768,-9.61939,4.96214e+08
-4.44768,-9.41253,4.20809e+08
-4.44768,-9.20566,3.55699e+08
-4.44768,-8.99879,2.9965e+08
-4.44768,-8.79192,2.51556e+08
-4.44768,-8.58505,2.10424e+08
-4.44768,-8.37818,1.7537e+08
-4.44768,-8.17131,1.45604e+08
-4.44768,-7.96444,1.20423e+08
-4.44768,-7.75758,9.92055e+07
-4.44768,-7.55071,8.14014e+07
-4.44768,-7.34384,6.65262e+07
-4.44768,-7.13697,5.41543e+07
-4.44768,-6.9301,4.39133e+07
-4.44768,-6.72323,3.54782e+07
-4.44768,-6.51636,2.85667e+07
-4.44768,-6.30949,2.29346e+07
-4.44768,-6.10263,1.83711e+07
-4.44768,-5.89576,1.46957e+07
-4.44768,-5.68889,1.1754e+07
-4.44768,-5.48202,9.41494e+06
-4.44768,-5.27515,7.56759e+06
-4.44768,-5.06828,6.11883e+06
-4.44768,-4.86141,4.99082e+06
-4.44768,-4.65455,4.11896e+06
-4.44768,-4.44768,3.44999e+06
-4.44768,-4.24081,2.94032e+06
-4.44768,-4.03394,2.55458e+06
-4.44768,-3.82707,2.26431e+06
-4.44768,-3.6202,2.04678e+06
-4.44768,-3.41333,1.88408e+06
-4.44768,-3.20646,1.76222e+06
-4.44768,-2.9996,1.67041e+06
-4.44768,-2.79273,1.60041e+06
-4.44768,-2.58586,1.54607e+06
-4.44768,-2.37899,1.50281e+06
-4.44768,-2.17212,1.46731e+06
-4.44768,-1.96525,1.43722e+06
-4.44768,-1.75838,1.41088e+06
-4.44768,-1.55152,1.38715e+06
-4.44768,-1.34465,1.36527e+06
-4.44768,-1.13778,1.34476e+06
-4.44768,-0.930909,1.3253e+06
-4.44768,-0.72404,1.30669e+06
-4.44768,-0.517172,1.28881e+06
-4.44768,-0.310303,1.27159e+06
-4.44768,-0.103434,1.25498e+06
-4.44768,0.103434,1.23895e+06
-4.44768,0.310303,1.2235e+06
-4.44768,0.517172,1.20862e+06
-4.44768,0.72404,1.19435e+06
-4.44768,0.930909,1.18072e+06
-4.44768,1.13778,1.1678e+06
-4.44768,1.34465,1.15571e+06
-4.44768,1.55152,1.14465e+06
-4.44768,1.75838,1.13488e+06
-4.44768,1.96525,1.12683e+06
-4.44768,2.17212,1.12112e+06
-4.44768,2.37899,1.11865e+06
-4.44768,2.58586,1.12068e+06
-4.44768,2.79273,1.12904e+06
-4.44768,2.9996,1.1462e+06
-4.44768,3.20646,1.17561e+06
-4.44768,3.41333,1.22188e+06
-4.44768,3.6202,1.29118e+06
-4.44768,3.82707,1.39163e+06
-4.44768,4.03394,1.5338e+06
-4.44768,4.24081,1.73128e+06
-4.44768,4.44768,2.00141e+06
-4.44768,4.65455,2.36604e+06
-4.44768,4.86141,2.85252e+06
-4.44768,5.06828,3.49472e+06
-4.44768,5.27515,4.33431e+06
-4.44768,5.48202,5.42214e+06
-4.44768,5.68889,6.81984e+06
-4.44768,5.89576,8.60165e+06
-4.44768,6.10263,1.08564e+07
-4.44768,6.30949,1.36896e+07
-4.44768,6.51636,1.72264e+07
-4.44768,6.72323,2.16139e+07
-4.44768,6.9301,2.70244e+07
-4.44768,7.13697,3.36587e+07
-4.44768,7.34384,4.17502e+07
-4.44768,7.55071,5.15684e+07
-4.44768,7.75758,6.34238e+07
-4.44768,7.96444,7.76725e+07
-4.44768,8.17131,9.47215e+07
-4.44768,8.37818,1.15035e+08
-4.44768,8.58505,1.39139e+08
-4.44768,8.79192,1.6763e+08
-4.44768,8.99879,2.01181e+08
-4.44768,9.20566,2.4055e+08
-4.44768,9.41253,2.86587e+08
-4.44768,9.61939,3.40245e+08
-4.44768,9.82626,4.02589e+08
-4.44768,10.0331,4.74803e+08
-4.44768,10.24,5.58206e+08
-4.24081,-10.24,7.95267e+08
-4.24081,-10.0331,6.80455e+08
-4.24081,-9.82626,5.80481e+08
-4.24081,-9.61939,4.93665e+08
-4.24081,-9.41253,4.18489e+08
-4.24081,-9.20566,3.53585e+08
-4.24081,-8.99879,2.97723e+08
-4.24081,-8.79192,2.49796e+08
-4.24081,-8.58505,2.08816e+08
-4.24081,-8.37818,1.73897e+08
-4.24081,-8.17131,1.44251e+08
-4.24081,-7.96444,1.19179e+08
-4.24081,-7.75758,9.80574e+07
-4.24081,-7.55071,8.0339e+07
-4.24081,-7.34384,6.554e+07
-4.24081,-7.13697,5.32357e+07
-4.24081,-6.9301,4.30545e+07
-4.24081,-6.72323,3.46724e+07
-4.24081,-6.51636,2.78076e+07
-4.24081,-6.30949,2.22167e+07
-4.24081,-6.10263,1.76896e+07
-4.24081,-5.89576,1.40462e+07
-4.24081,-5.68889,1.11326e+07
-4.24081,-5.48202,8.81837e+06
-4.24081,-5.27515,6.9929e+06
-4.24081,-5.06828,5.56345e+06
-4.24081,-4.86141,4.45252e+06
-4.24081,-4.65455,3.59581e+06
-4.24081,-4.44768,2.94032e+06
-4.24081,-4.24081,2.4427e+06
-4.24081,-4.03394,2.06779e+06
-4.24081,-3.82707,1.78728e+06
-4.24081,-3.6202,1.57863e+06
-4.24081,-3.41333,1.42407e+06
-4.24081,-3.20646,1.3097e+06
-4.24081,-2.9996,1.22484e+06
-4.24081,-2.79273,1.16135e+06
-4.24081,-2.58586,1.11314e+06
-4.24081,-2.37899,1.07567e+06
-4.24081,-2.17212,1.04571e+06
-4.24081,-1.96525,1.02092e+06
-4.24081,-1.75838,999674
-4.24081,-1.55152,980872
-4.24081,-1.34465,963767
-4.24081,-1.13778,947890
-4.24081,-0.930909,932937
-4.24081,-0.72404,918720
-4.24081,-0.517172,905125
-4.24081,-0.310303,892081
-4.24081,-0.103434,879550
-4.24081,0.103434,867503
-4.24081,0.310303,855938
-4.24081,0.517172,844855
-4.24081,0.72404,834271
-4.24081,0.930909,824222
-4.24081,1.13778,814788
-4.24081,1.34465,806067
-4.24081,1.55152,798242
-4.24081,1.75838,791576
-4.24081,1.96525,786473
-4.24081,2.17212,783527
-4.24081,2.37899,783601
-4.24081,2.58586,787934
-4.24081,2.79273,798291
-4.24081,2.9996,817101
-4.24081,3.20646,847732
-4.24081,3.41333,894719
-4.24081,3.6202,964129
-4.24081,3.82707,1.06397e+06
-4.24081,4.03394,1.20468e+06
-4.24081,4.24081,1.39969e+06
-4.24081,4.44768,1.66616e+06
-4.24081,4.65455,2.02574e+06
-4.24081,4.86141,2.50554e+06
-4.24081,5.06828,3.13917e+06
-4.24081,5.27515,3.96801e+06
-4.24081,5.48202,5.04257e+06
-4.24081,5.68889,6.42412e+06
-4.24081,5.89576,8.18646e+06
-4.24081,6.10263,1.04179e+07
-4.24081,6.30949,1.32237e+07
-4.24081,6.51636,1.67282e+07
-4.24081,6.72323,2.10778e+07
-4.24081,6.9301,2.64444e+07
-4.24081,7.13697,3.3028e+07
-4.24081,7.34384,4.10611e+07
-4.24081,7.55071,5.08123e+07
-4.24081,7.75758,6.25912e+07
-4.24081,7.96444,7.67529e+07
-4.24081,8.17131,9.37033e+07
-4.24081,8.37818,1.13905e+08
-4.24081,8.58505,1.37883e+08
-4.24081,8.79192,1.66233e+08
-4.24081,8.99879,1.99626e+08
-4.24081,9.20566,2.38819e+08
-4.24081,9.41253,2.84659e+08
-4.24081,9.61939,3.38098e+08
-4.24081,9.82626,4.00198e+08
-4.24081,10.0331,4.72143e+08
-4.24081,10.24,5.55248e+08
-4.03394,-10.24,7.92051e+08
-4.03394,-10.0331,6.77545e+08
-4.03394,-9.82626,5.77848e+08
-4.03394,-9.61939,4.91282e+08
-4.03394,-9.41253,4.16333e+08
-4.03394,-9.20566,3.51634e+08
-4.03394,-8.99879,2.95956e+08
-4.03394,-8.79192,2.48195e+08
-4.03394,-8.58505,2.07363e+08
-4.03394,-8.37818,1.72578e+08
-4.03394,-8.17131,1.43051e+08
-4.03394,-7.96444,1.18084e+08
-4.03394,-7.75758,9.70575e+07
-4.03394,-7.55071,7.94231e+07
-4.03394,-7.34384,6.46984e+07
-4.03394,-7.13697,5.246e+07
-4.03394,-6.9301,4.23369e+07
-4.03394,-6.72323,3.4006e+07
-4.03394,-6.51636,2.71864e+07
-4.03394,-6.30949,2.16351e+07
-4.03394,-6.10263,1.71428e+07
-4.03394,-5.89576,1.35299e+07
-4.03394,-5.68889,1.06432e+07
-4.03394,-5.48202,8.3523e+06
-4.03394,-5.27515,6.54733e+06
-4.03394,-5.06828,5.13585e+06
-4.03394,-4.86141,4.0407e+06
-4.03394,-4.65455,3.19785e+06
-4.03394,-4.44768,2.55458e+06
-4.03394,-4.24081,2.06779e+06
-4.03394,-4.03394,1.70248e+06
-4.03394,-3.82707,1.43057e+06
-4.03394,-3.6202,1.22966e+06
-4.03394,-3.41333,1.08209e+06
-4.03394,-3.20646,974107
-4.03394,-2.9996,895118
-4.03394,-2.79273,837061
-4.03394,-2.58586,793916
-4.03394,-2.37899,761227
-4.03394,-2.17212,735779
-4.03394,-1.96525,715282
-4.03394,-1.75838,698152
-4.03394,-1.55152,683301
-4.03394,-1.34465,670010
-4.03394,-1.13778,657830
-4.03394,-0.930909,646457
-4.03394,-0.72404,635719
-4.03394,-0.517172,625507
-4.03394,-0.310303,615756
-4.03394,-0.103434,606432
-4.03394,0.103434,597508
-4.03394,0.310303,588979
-4.03394,0.517172,580847
-4.03394,0.72404,573130
-4.03394,0.930909,565859
-4.03394,1.13778,559107
-4.03394,1.34465,552970
-4.03394,1.55152,547615
-4.03394,1.75838,543295
-4.03394,1.96525,540396
-4.03394,2.17212,539486
-4.03394,2.37899,541398
-4.03394,2.58586,547339
-4.03394,2.79273,559014
-4.03394,2.9996,578815
-4.03394,3.20646,610026
-4.03394,3.41333,657103
-4.03394,3.6202,726022
-4.03394,3.82707,824672
-4.03394,4.03394,963351
-4.03394,4.24081,1.15535e+06
-4.03394,4.44768,1.41765e+06
-4.03394,4.65455,1.77169e+06
-4.03394,4.86141,2.24435e+06
-4.03394,5.06828,2.86898e+06
-4.03394,5.27515,3.68666e+06
-4.03394,5.48202,4.74757e+06
-4.03394,5.68889,6.11261e+06
-4.03394,5.89576,7.85517e+06
-4.03394,6.10263,1.00631e+07
-4.03394,6.30949,1.28412e+07
-4.03394,6.51636,1.63131e+07
-4.03394,6.72323,2.06248e+07
-4.03394,6.9301,2.59473e+07
-4.03394,7.13697,3.24801e+07
-4.03394,7.34384,4.04547e+07
-4.03394,7.55071,5.0139e+07
-4.03394,7.75758,6.18414e+07
-4.03394,7.96444,7.59162e+07
-4.03394,8.17131,9.27681e+07
-4.03394,8.37818,1.12859e+08
-4.03394,8.58505,1.36712e+08
-4.03394,8.79192,1.64921e+08
-4.03394,8.99879,1.98156e+08
-4.03394,9.20566,2.37172e+08
-4.03394,9.41253,2.82816e+08
-4.03394,9.61939,3.36037e+08
-4.03394,9.82626,3.97894e+08
-4.03394,10.0331,4.6957e+08
-4.03394,10.24,5.52378e+08
-3.82707,-10.24,7.88977e+08
-3.82707,-10.0331,6.74774e+08
-3.82707,-9.82626,5.75351e+08
-3.82707,-9.61939,4.89034e+08
-3.82707,-9.41253,4.1431e+08
-3.82707,-9.20566,3.49813e+08
-3.82707,-8.99879,2.94317e+08
-3.82707,-8.79192,2.4672e+08
-3.82707,-8.58505,2.06035e+08
-3.82707,-8.37818,1.7138e+08
-3.82707,-8.17131,1.41971e+08
-3.82707,-7.96444,1.17108e+08
-3.82707,-7.75758,9.61743e+07
-3.82707,-7.55071,7.86221e+07
-3.82707,-7.34384,6.39703e+07
-3.82707,-7.13697,5.17961e+07
-3.82707,-6.9301,4.17297e+07
-3.82707,-6.72323,3.34487e+07
-3.82707,-6.51636,2.66728e+07
-3.82707,-6.30949,2.11598e+07
-3.82707,-6.10263,1.6701e+07
-3.82707,-5.89576,1.31173e+07
-3.82707,-5.68889,1.0256e+07
-3.82707,-5.48202,7.98732e+06
-3.82707,-5.27515,6.20167e+06
-3.82707,-5.06828,4.80701e+06
-3.82707,-4.86141,3.72649e+06
-3.82707,-4.65455,2.89642e+06
-3.82707,-4.44768,2.26431e+06
-3.82707,-4.24081,1.78728e+06
-3.82707,-4.03394,1.43057e+06
-3.82707,-3.82707,1.16626e+06
-3.82707,-3.6202,972094
-3.82707,-3.41333,830569
-3.82707,-3.20646,728036
-3.82707,-2.9996,653996
-3.82707,-2.79273,600477
-3.82707,-2.58586,561522
-3.82707,-2.37899,532736
-3.82707,-2.17212,510954
-3.82707,-1.96525,493924
-3.82707,-1.75838,480084
-3.82707,-1.55152,468385
-3.82707,-1.34465,458122
-3.82707,-1.13778,448851
-3.82707,-0.930909,440297
-3.82707,-0.72404,432286
-3.82707,-0.517172,424717
-3.82707,-0.310303,417530
-3.82707,-0.103434,410697
-3.82707,0.103434,404188
-3.82707,0.310303,398001
-3.82707,0.517172,392138
-3.82707,0.72404,386621
-3.82707,0.930909,381470
-3.82707,1.13778,376753
-3.82707,1.34465,372565
-3.82707,1.55152,369058
-3.82707,1.75838,366475
-3.82707,1.96525,365182
-3.82707,2.17212,365727
-3.82707,2.37899,368910
-3.82707,2.58586,375902
-3.82707,2.79273,388365
-3.82707,2.9996,408631
-3.82707,3.20646,439918
-3.82707,3.41333,486599
-3.82707,3.6202,554560
-3.82707,3.82707,651568
-3.82707,4.03394,787795
